nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      8503,-6.907923567E-02, 1.010305741E-02, 0.000000000E+00, 9.949526040E-01, 9.949511448E-01, 1.667304117E-03, 0.000000000E+00
      8504, 5.183234294E-03, 1.010370831E-02, 0.000000000E+00, 1.910105805E-01, 1.824639052E-01,-5.633395754E-02, 0.000000000E+00
      8505, 2.078726830E-03, 1.010550405E-02, 0.000000000E+00, 8.484709552E-02, 8.362317810E-02,-1.431955206E-02, 0.000000000E+00
      8506, 2.612926439E-03, 1.010556008E-02, 0.000000000E+00, 1.059873410E-01, 1.038004543E-01,-2.137145157E-02, 0.000000000E+00
      8507, 1.295710388E-03, 1.010684374E-02, 0.000000000E+00, 5.725124361E-02, 5.690059404E-02,-6.288530340E-03, 0.000000000E+00
      8508, 7.805383885E-04, 1.011112593E-02, 0.000000000E+00, 4.649765649E-02, 4.639538237E-02,-3.027440627E-03, 0.000000000E+00
      8509,-1.254812904E-03, 1.011191230E-02, 0.000000000E+00, 7.876591511E-02, 7.806870657E-02, 1.041112104E-02, 0.000000000E+00
      8510,-2.038431698E-03, 1.011290647E-02, 0.000000000E+00, 1.393693330E-01, 1.363460282E-01, 2.882400689E-02, 0.000000000E+00
      8511,-7.407629493E-04, 1.011408410E-02, 0.000000000E+00, 5.632738625E-02, 5.613836213E-02, 4.557722786E-03, 0.000000000E+00
      8512, 6.610655481E-03, 1.011523409E-02, 0.000000000E+00, 2.271441507E-01, 2.163080355E-01,-6.907057069E-02, 0.000000000E+00
      8513,-6.423317332E-03, 1.011856533E-02, 0.000000000E+00, 6.753470026E-01, 5.945028328E-01, 3.202256977E-01, 0.000000000E+00
      8514, 5.503417366E-03, 1.012667309E-02, 0.000000000E+00, 2.110356752E-01, 2.019862154E-01,-6.092967026E-02, 0.000000000E+00
      8515, 5.264735940E-04, 1.012732029E-02, 0.000000000E+00, 4.815116613E-02, 4.810765574E-02,-1.960290260E-03, 0.000000000E+00
      8516, 1.559266201E-03, 1.012800286E-02, 0.000000000E+00, 7.111131855E-02, 7.051654486E-02,-9.136724287E-03, 0.000000000E+00
      8517,-4.868130404E-04, 1.012929635E-02, 0.000000000E+00, 5.468904919E-02, 5.459752021E-02, 3.091907598E-03, 0.000000000E+00
      8518,-3.394924166E-03, 1.013022625E-02, 0.000000000E+00, 2.861602777E-01, 2.706803378E-01, 9.282381003E-02, 0.000000000E+00
      8519, 2.782925174E-03, 1.013069874E-02, 0.000000000E+00, 1.174269010E-01, 1.148620584E-01,-2.435450752E-02, 0.000000000E+00
      8520, 1.105854877E-02, 1.013270855E-02, 0.000000000E+00, 3.140309503E-01, 3.025548779E-01,-8.371901656E-02, 0.000000000E+00
      8521, 1.480036734E-01, 1.013321768E-02, 0.000000000E+00, 8.314496653E-01, 8.314340166E-01,-5.051956488E-03, 0.000000000E+00
      8522,-1.518313574E-03, 1.013413055E-02, 0.000000000E+00, 1.040639535E-01, 1.027430239E-01, 1.648186210E-02, 0.000000000E+00
      8523, 1.039846378E-03, 1.013619660E-02, 0.000000000E+00, 5.950550865E-02, 5.928131623E-02,-5.107941560E-03, 0.000000000E+00
      8524, 2.728034773E-04, 1.013714111E-02, 0.000000000E+00, 4.978010687E-02, 4.976960427E-02,-8.248847018E-04, 0.000000000E+00
      8525,-2.332163313E-04, 1.013812420E-02, 0.000000000E+00, 5.302946089E-02, 5.299803197E-02, 1.702809279E-03, 0.000000000E+00
      8526,-9.994515109E-04, 1.014016108E-02, 0.000000000E+00, 7.674804394E-02, 7.629578727E-02, 8.265255434E-03, 0.000000000E+00
      8527, 1.976372292E-05, 1.014070694E-02, 0.000000000E+00, 5.139390319E-02, 5.138855864E-02, 3.920377741E-04, 0.000000000E+00
      8528,-2.575730337E-03, 1.014200356E-02, 0.000000000E+00, 1.954346960E-01, 1.890940846E-01, 4.933825777E-02, 0.000000000E+00
      8529,-5.356196661E-03, 1.014259098E-02, 0.000000000E+00, 5.696305648E-01, 5.126676016E-01, 2.481762877E-01, 0.000000000E+00
      8530, 3.503879605E-03, 1.014283761E-02, 0.000000000E+00, 1.396652956E-01, 1.353788774E-01,-3.423462343E-02, 0.000000000E+00
      8531,-4.445494783E-03, 1.015362281E-02, 0.000000000E+00, 4.274119527E-01, 3.930275311E-01, 1.679061973E-01, 0.000000000E+00
      8532, 2.354964418E-03, 1.015402512E-02, 0.000000000E+00, 1.082759485E-01, 1.064989144E-01,-1.948483194E-02, 0.000000000E+00
      8533, 1.825297619E-03, 1.015417752E-02, 0.000000000E+00, 8.815993053E-02, 8.721340818E-02,-1.283646592E-02, 0.000000000E+00
      8534, 7.841980204E-04, 1.015887262E-02, 0.000000000E+00, 6.170883920E-02, 6.158727554E-02,-3.795309506E-03, 0.000000000E+00
      8535,-3.506103854E-03, 1.016103647E-02, 0.000000000E+00, 3.234396628E-01, 3.051251859E-01, 1.072532949E-01, 0.000000000E+00
      8536,-1.784733032E-03, 1.016103893E-02, 0.000000000E+00, 1.376088375E-01, 1.352441235E-01, 2.535049142E-02, 0.000000000E+00
      8537,-7.442324368E-04, 1.016183377E-02, 0.000000000E+00, 7.464892886E-02, 7.438408023E-02, 6.214964189E-03, 0.000000000E+00
      8538,-3.301212496E-03, 1.016227906E-02, 0.000000000E+00, 2.845483624E-01, 2.701499187E-01, 8.932971315E-02, 0.000000000E+00
      8539, 1.303044020E-03, 1.016425681E-02, 0.000000000E+00, 7.409799272E-02, 7.368306049E-02,-7.779627749E-03, 0.000000000E+00
      8540, 4.119528458E-03, 1.016454839E-02, 0.000000000E+00, 1.713979975E-01, 1.653744583E-01,-4.493104156E-02, 0.000000000E+00
      8541, 2.091703521E-03, 1.016908655E-02, 0.000000000E+00, 1.094047820E-01, 1.079897730E-01,-1.749635477E-02, 0.000000000E+00
      8542,-1.261930494E-03, 1.016932533E-02, 0.000000000E+00, 1.016281913E-01, 1.006964758E-01, 1.367243662E-02, 0.000000000E+00
      8543, 3.707826119E-03, 1.016963777E-02, 0.000000000E+00, 1.565502998E-01, 1.515966590E-01,-3.895574589E-02, 0.000000000E+00
      8544, 4.334436703E-03, 1.017228767E-02, 0.000000000E+00, 1.804430851E-01, 1.739386928E-01,-4.790160112E-02, 0.000000000E+00
      8545, 7.567883413E-03, 1.017331904E-02, 0.000000000E+00, 2.586982011E-01, 2.471838172E-01,-7.600974597E-02, 0.000000000E+00
      8546, 5.289334921E-04, 1.017506928E-02, 0.000000000E+00, 6.388866125E-02, 6.383949067E-02,-2.382741423E-03, 0.000000000E+00
      8547,-4.890826184E-04, 1.017705252E-02, 0.000000000E+00, 7.249154723E-02, 7.235966665E-02, 4.282222017E-03, 0.000000000E+00
      8548,-2.646302781E-03, 1.017921257E-02, 0.000000000E+00, 2.303080649E-01, 2.221447487E-01, 6.071490716E-02, 0.000000000E+00
      8549, 2.740758880E-04, 1.018487289E-02, 0.000000000E+00, 6.603416175E-02, 6.602346346E-02,-8.851516306E-04, 0.000000000E+00
      8550,-2.342989095E-04, 1.018585942E-02, 0.000000000E+00, 7.030824688E-02, 7.026019505E-02, 2.449514710E-03, 0.000000000E+00
      8551, 1.985713350E-05, 1.018842622E-02, 0.000000000E+00, 6.815629373E-02, 6.814747179E-02, 7.178820545E-04, 0.000000000E+00
      8552, 1.045710083E-03, 1.019372732E-02, 0.000000000E+00, 7.698553638E-02, 7.672516327E-02,-6.254771777E-03, 0.000000000E+00
      8553, 1.569867089E-03, 1.019700574E-02, 0.000000000E+00, 9.063284302E-02, 8.994811655E-02,-1.106691660E-02, 0.000000000E+00
      8554,-1.005088025E-03, 1.019768410E-02, 0.000000000E+00, 9.905902394E-02, 9.844793430E-02, 1.091844817E-02, 0.000000000E+00
      8555, 2.498001068E-03, 1.019784162E-02, 0.000000000E+00, 1.209857605E-01, 1.188832074E-01,-2.239969149E-02, 0.000000000E+00
      8556,-2.323984285E-03, 1.020251599E-02, 0.000000000E+00, 1.906324417E-01, 1.852008889E-01, 4.511470425E-02, 0.000000000E+00
      8557,-1.528674693E-03, 1.020314682E-02, 0.000000000E+00, 1.372735285E-01, 1.354663222E-01, 2.214184715E-02, 0.000000000E+00
      8558,-2.051223248E-03, 1.020992342E-02, 0.000000000E+00, 1.738204177E-01, 1.701104429E-01, 3.567568471E-02, 0.000000000E+00
      8559, 7.885976606E-04, 1.021643889E-02, 0.000000000E+00, 7.980972062E-02, 7.967366394E-02,-4.550486662E-03, 0.000000000E+00
      8560,-7.484041495E-04, 1.021940347E-02, 0.000000000E+00, 9.638149943E-02, 9.601665204E-02, 8.295895868E-03, 0.000000000E+00
      8561, 2.248072836E-03, 1.022510229E-02, 0.000000000E+00, 1.195658805E-01, 1.179032110E-01,-1.983128529E-02, 0.000000000E+00
      8562,-1.289196686E-02, 1.023265752E-02, 0.000000000E+00, 8.287701715E-01, 7.856293728E-01, 2.619625169E-01, 0.000000000E+00
      8563, 5.318881780E-04, 1.023263645E-02, 0.000000000E+00, 8.260614719E-02, 8.255498177E-02,-2.733639008E-03, 0.000000000E+00
      8564, 1.311883189E-03, 1.023354398E-02, 0.000000000E+00, 9.541738777E-02, 9.494279114E-02,-9.427004910E-03, 0.000000000E+00
      8565,-4.918085155E-04, 1.023462830E-02, 0.000000000E+00, 9.361630410E-02, 9.342810306E-02, 5.826211914E-03, 0.000000000E+00
      8566,-1.270518079E-03, 1.023861235E-02, 0.000000000E+00, 1.332640809E-01, 1.319791454E-01, 1.839056103E-02, 0.000000000E+00
      8567, 3.177535570E-03, 1.024215133E-02, 0.000000000E+00, 1.505992022E-01, 1.469888055E-01,-3.265328242E-02, 0.000000000E+00
      8568, 2.756033444E-04, 1.024241845E-02, 0.000000000E+00, 8.535680691E-02, 8.534678507E-02,-8.201842073E-04, 0.000000000E+00
      8569,-2.355981960E-04, 1.024340930E-02, 0.000000000E+00, 9.082284996E-02, 9.074958185E-02, 3.470366773E-03, 0.000000000E+00
      8570, 1.996880840E-05, 1.024595687E-02, 0.000000000E+00, 8.807058011E-02, 8.805540436E-02, 1.239676630E-03, 0.000000000E+00
      8571,-4.882932149E-03, 1.024927891E-02, 0.000000000E+00, 5.247693683E-01, 4.781107842E-01, 2.161986250E-01, 0.000000000E+00
      8572, 1.842628597E-03, 1.025041873E-02, 0.000000000E+00, 1.154454878E-01, 1.143412029E-01,-1.587837580E-02, 0.000000000E+00
      8573,-1.800853717E-03, 1.025178848E-02, 0.000000000E+00, 1.726266324E-01, 1.694681226E-01, 3.280845790E-02, 0.000000000E+00
      8574,-4.087325258E-03, 1.025397229E-02, 0.000000000E+00, 4.210211416E-01, 3.913852738E-01, 1.551119984E-01, 0.000000000E+00
      8575,-2.283393216E-03, 1.025862251E-02, 0.000000000E+00, 2.252043034E-01, 2.191792187E-01, 5.166221126E-02, 0.000000000E+00
      8576, 1.052770596E-03, 1.026315724E-02, 0.000000000E+00, 1.018266187E-01, 1.015361033E-01,-7.575834727E-03, 0.000000000E+00
      8577,-2.110616464E-03, 1.026499500E-02, 0.000000000E+00, 2.086394084E-01, 2.037610054E-01, 4.480525997E-02, 0.000000000E+00
      8578,-1.011878153E-03, 1.026710455E-02, 0.000000000E+00, 1.280345940E-01, 1.271908597E-01, 1.458482000E-02, 0.000000000E+00
      8579,-3.777554258E-03, 1.026863669E-02, 0.000000000E+00, 3.865560119E-01, 3.625978099E-01, 1.339171146E-01, 0.000000000E+00
      8580, 3.377668368E-03, 1.026980973E-02, 0.000000000E+00, 1.652080417E-01, 1.610800027E-01,-3.657163704E-02, 0.000000000E+00
      8581, 1.982960606E-03, 1.027262277E-02, 0.000000000E+00, 1.243279337E-01, 1.230039294E-01,-1.804425172E-02, 0.000000000E+00
      8582,-1.059621345E-02, 1.027498468E-02, 0.000000000E+00, 8.353471001E-01, 7.594672396E-01, 3.464595054E-01, 0.000000000E+00
      8583, 1.575950367E-03, 1.027984762E-02, 0.000000000E+00, 1.125330981E-01, 1.118171684E-01,-1.258015340E-02, 0.000000000E+00
      8584,-4.358910556E-03, 1.028481982E-02, 0.000000000E+00, 4.716273582E-01, 4.361765344E-01, 1.792923824E-01, 0.000000000E+00
      8585,-9.962667007E-03, 1.028601520E-02, 0.000000000E+00, 8.335661750E-01, 7.478945151E-01, 3.670483947E-01, 0.000000000E+00
      8586, 7.938886981E-04, 1.028590949E-02, 0.000000000E+00, 1.050258737E-01, 1.048830834E-01,-5.317378535E-03, 0.000000000E+00
