nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      8367,-1.741753128E-03, 9.916664379E-03, 0.000000000E+00, 2.462650631E-02, 2.424472794E-02, 4.308767941E-03, 0.000000000E+00
      8368, 1.271532194E-03, 9.918023923E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8369, 2.833416488E-03, 9.920358545E-03, 0.000000000E+00, 6.868130808E-02, 6.658778814E-02,-1.680450155E-02, 0.000000000E+00
      8370, 2.565204218E-03, 9.921520394E-03, 0.000000000E+00, 5.425065008E-02, 5.281118960E-02,-1.239620063E-02, 0.000000000E+00
      8371, 3.447709715E-03, 9.922551065E-03, 0.000000000E+00, 9.487037239E-02, 9.103085633E-02,-2.667205664E-02, 0.000000000E+00
      8372,-1.231393188E-03, 9.923090029E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8373, 1.527910156E-03, 9.924153765E-03, 0.000000000E+00, 1.095646009E-02, 1.083453256E-02,-1.624223314E-03, 0.000000000E+00
      8374, 2.302269893E-03, 9.926214480E-03, 0.000000000E+00, 4.348685824E-02, 4.251528579E-02,-9.125428393E-03, 0.000000000E+00
      8375,-1.487740092E-03, 9.930237725E-03, 0.000000000E+00, 1.480740187E-02, 1.463911768E-02, 2.218462719E-03, 0.000000000E+00
      8376,-2.525620291E-03, 9.930665412E-03, 0.000000000E+00, 8.831733923E-02, 8.551261412E-02, 2.205442403E-02, 0.000000000E+00
      8377,-2.793527055E-03, 9.931286676E-03, 0.000000000E+00, 1.178415714E-01, 1.133361932E-01, 3.224249809E-02, 0.000000000E+00
      8378, 2.043338861E-03, 9.933491940E-03, 0.000000000E+00, 3.388932309E-02, 3.327093029E-02,-6.430950213E-03, 0.000000000E+00
      8379,-2.262765120E-03, 9.934547185E-03, 0.000000000E+00, 6.757857221E-02, 6.583505392E-02, 1.522887009E-02, 0.000000000E+00
      8380, 1.273951610E-03, 9.936893354E-03, 0.000000000E+00, 5.272620019E-03, 5.230931512E-03,-6.584193656E-04, 0.000000000E+00
      8381,-2.003799055E-03, 9.941184323E-03, 0.000000000E+00, 5.030718671E-02, 4.928067933E-02, 1.009189964E-02, 0.000000000E+00
      8382,-1.233734753E-03, 9.941960108E-03, 0.000000000E+00, 6.775148352E-03, 6.722064592E-03, 8.421406703E-04, 0.000000000E+00
      8383, 1.787213277E-03, 9.942243278E-03, 0.000000000E+00, 2.541734243E-02, 2.505177822E-02,-4.283459523E-03, 0.000000000E+00
      8384, 4.721593111E-03, 9.943325300E-03, 0.000000000E+00, 1.431627469E-01, 1.349063878E-01,-4.787709307E-02, 0.000000000E+00
      8385, 1.020478602E-03, 9.946994638E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8386,-1.747468739E-03, 9.949191532E-03, 0.000000000E+00, 3.602285328E-02, 3.545947266E-02, 6.330593669E-03, 0.000000000E+00
      8387,-9.808502709E-04, 9.950984962E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8388, 1.532093792E-03, 9.951329583E-03, 0.000000000E+00, 1.794502099E-02, 1.775035647E-02,-2.626481442E-03, 0.000000000E+00
      8389, 1.451890340E-01, 9.953912714E-03, 0.000000000E+00, 8.487503607E-01, 8.487358116E-01,-4.898057755E-03, 0.000000000E+00
      8390,-1.491812919E-03, 9.957420131E-03, 0.000000000E+00, 2.422684750E-02, 2.394854321E-02, 3.649391472E-03, 0.000000000E+00
      8391, 1.276860513E-03, 9.959579569E-03, 0.000000000E+00, 1.131655249E-02, 1.122901902E-02,-1.397700512E-03, 0.000000000E+00
      8392,-3.075595313E-03, 9.962584909E-03, 0.000000000E+00, 1.537387973E-01, 1.468006868E-01, 4.563792308E-02, 0.000000000E+00
      8393,-1.236549246E-03, 9.964647014E-03, 0.000000000E+00, 1.453129081E-02, 1.441605752E-02, 1.817232574E-03, 0.000000000E+00
      8394, 1.022418716E-03, 9.965902227E-03, 0.000000000E+00, 5.433918959E-03, 5.406280350E-03,-5.430763123E-04, 0.000000000E+00
      8395, 3.126040082E-03, 9.968737523E-03, 0.000000000E+00, 8.459831311E-02, 8.162912279E-02,-2.220009443E-02, 0.000000000E+00
      8396, 7.696322791E-04, 9.969547154E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8397,-9.827136471E-04, 9.969889518E-03, 0.000000000E+00, 6.636461299E-03, 6.603136216E-03, 6.589657377E-04, 0.000000000E+00
      8398,-7.304252370E-04, 9.972497940E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8399,-3.175228048E-03, 9.972991701E-03, 0.000000000E+00, 1.663689384E-01, 1.582995566E-01, 5.116671885E-02, 0.000000000E+00
      8400, 2.053006919E-03, 9.980482839E-03, 0.000000000E+00, 4.497856576E-02, 4.418913106E-02,-8.371753692E-03, 0.000000000E+00
      8401, 1.794254705E-03, 9.981418915E-03, 0.000000000E+00, 3.503558439E-02, 3.454946580E-02,-5.799415509E-03, 0.000000000E+00
      8402,-8.862208817E-03, 9.982067016E-03, 0.000000000E+00, 6.904016438E-01, 5.996607832E-01, 3.417196910E-01, 0.000000000E+00
      8403, 2.315373771E-03, 9.982628700E-03, 0.000000000E+00, 5.625719645E-02, 5.505568798E-02,-1.154443530E-02, 0.000000000E+00
      8404, 1.537126416E-03, 9.984029463E-03, 0.000000000E+00, 2.628429180E-02, 2.600831312E-02,-3.784778542E-03, 0.000000000E+00
      8405, 5.191317058E-04, 9.985729136E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8406, 1.280357373E-03, 9.986865126E-03, 0.000000000E+00, 1.853290141E-02, 1.839359055E-02,-2.256395400E-03, 0.000000000E+00
      8407,-4.800372456E-04, 9.987685686E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8408,-2.013258490E-03, 9.988095907E-03, 0.000000000E+00, 6.661694672E-02, 6.524590218E-02, 1.342131469E-02, 0.000000000E+00
      8409,-1.754351938E-03, 9.988351323E-03, 0.000000000E+00, 4.956955242E-02, 4.878631967E-02, 8.756217398E-03, 0.000000000E+00
      8410, 7.710932867E-04, 9.988467304E-03, 0.000000000E+00, 5.589875115E-03, 5.573723457E-03,-4.187715673E-04, 0.000000000E+00
      8411, 1.024751217E-03, 9.988634201E-03, 0.000000000E+00, 1.166180494E-02, 1.160398811E-02,-1.150526985E-03, 0.000000000E+00
      8412, 2.582782546E-03, 9.989183744E-03, 0.000000000E+00, 7.169934127E-02, 6.991412663E-02,-1.587424297E-02, 0.000000000E+00
      8413,-1.496714835E-03, 9.990127337E-03, 0.000000000E+00, 3.544083319E-02, 3.502857894E-02, 5.372435913E-03, 0.000000000E+00
      8414,-2.275573444E-03, 9.990806058E-03, 0.000000000E+00, 8.715376821E-02, 8.488877807E-02, 1.971183704E-02, 0.000000000E+00
      8415,-7.318110582E-04, 9.991418487E-03, 0.000000000E+00, 6.491106706E-03, 6.472658713E-03, 4.822150415E-04, 0.000000000E+00
      8416,-3.828769681E-03, 9.992052032E-03, 0.000000000E+00, 2.341262019E-01, 2.188297724E-01, 8.321467701E-02, 0.000000000E+00
      8417,-1.239933976E-03, 9.991933032E-03, 0.000000000E+00, 2.377755345E-02, 2.358621531E-02, 2.995586565E-03, 0.000000000E+00
      8418,-9.849525441E-04, 9.992618180E-03, 0.000000000E+00, 1.423497250E-02, 1.416234736E-02, 1.424905275E-03, 0.000000000E+00
      8419,-8.093522267E-03, 9.993457244E-03, 0.000000000E+00, 6.528890586E-01, 5.662545785E-01, 3.246206872E-01, 0.000000000E+00
      8420, 2.690022097E-04, 9.995599711E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8421,-2.299800151E-04, 9.996574888E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8422,-2.542773847E-03, 9.998185095E-03, 0.000000000E+00, 1.159508452E-01, 1.122424923E-01, 2.905692853E-02, 0.000000000E+00
      8423, 1.948313570E-05, 9.999205111E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      8424, 5.201157912E-04, 1.000465124E-02, 0.000000000E+00, 5.742608840E-03, 5.734983162E-03,-2.870961193E-04, 0.000000000E+00
      8425,-4.809467955E-04, 1.000660979E-02, 0.000000000E+00, 6.341808674E-03, 6.333577367E-03, 3.132464551E-04, 0.000000000E+00
      8426,-4.027204297E-03, 1.000707437E-02, 0.000000000E+00, 2.717254300E-01, 2.529202186E-01, 9.929201087E-02, 0.000000000E+00
      8427,-3.085091156E-02, 1.001114920E-02, 0.000000000E+00, 9.302420439E-01, 9.297061480E-01, 3.106475675E-02, 0.000000000E+00
      8428, 7.728496514E-04, 1.001121437E-02, 0.000000000E+00, 1.199559210E-02, 1.196202752E-02,-8.840184754E-04, 0.000000000E+00
      8429, 5.435279031E-02, 1.001127861E-02, 0.000000000E+00, 6.768564024E-01, 6.763740861E-01,-2.548739623E-02, 0.000000000E+00
      8430,-5.506457947E-03, 1.001186242E-02, 0.000000000E+00, 4.273475192E-01, 3.816331797E-01, 1.922098835E-01, 0.000000000E+00
      8431, 4.014882670E-03, 1.001261474E-02, 0.000000000E+00, 1.323913916E-01, 1.263631521E-01,-3.943551557E-02, 0.000000000E+00
      8432, 3.836181124E-03, 1.001387112E-02, 0.000000000E+00, 1.234187565E-01, 1.180822226E-01,-3.584604233E-02, 0.000000000E+00
      8433,-7.334754221E-04, 1.001416646E-02, 0.000000000E+00, 1.392425815E-02, 1.388379592E-02, 1.046349642E-03, 0.000000000E+00
      8434, 2.695116374E-04, 1.001451507E-02, 0.000000000E+00, 5.891929884E-03, 5.889607001E-03,-1.483397651E-04, 0.000000000E+00
      8435,-2.304150599E-04, 1.001549083E-02, 0.000000000E+00, 6.189136394E-03, 6.186794121E-03, 1.516857987E-04, 0.000000000E+00
      8436, 1.027554081E-03, 1.001597469E-02, 0.000000000E+00, 1.909638861E-02, 1.900481261E-02,-1.852539321E-03, 0.000000000E+00
      8437, 1.952022742E-05, 1.001811480E-02, 0.000000000E+00, 6.039526093E-03, 6.039059427E-03,-2.227455716E-06, 0.000000000E+00
      8438, 1.284562463E-03, 1.001969720E-02, 0.000000000E+00, 2.714219360E-02, 2.694553450E-02,-3.244157939E-03, 0.000000000E+00
      8439,-9.876434499E-04, 1.001995490E-02, 0.000000000E+00, 2.329493667E-02, 2.317377167E-02, 2.354782176E-03, 0.000000000E+00
      8440, 6.891453838E-03, 1.002173335E-02, 0.000000000E+00, 2.282311425E-01, 2.132968350E-01,-8.097884862E-02, 0.000000000E+00
      8441, 8.622214755E-02, 1.002193656E-02, 0.000000000E+00, 7.684114342E-01, 7.683152483E-01,-1.208768142E-02, 0.000000000E+00
      8442, 1.543183204E-03, 1.002339727E-02, 0.000000000E+00, 3.622624661E-02, 3.586096156E-02,-5.111837769E-03, 0.000000000E+00
      8443,-1.244006249E-03, 1.002476535E-02, 0.000000000E+00, 3.478757357E-02, 3.450278590E-02, 4.420827005E-03, 0.000000000E+00
      8444, 5.610934268E-03, 1.002500257E-02, 0.000000000E+00, 1.859260411E-01, 1.743808322E-01,-6.432958836E-02, 0.000000000E+00
      8445, 5.212990492E-04, 1.002740060E-02, 0.000000000E+00, 1.232246656E-02, 1.230681255E-02,-6.018084175E-04, 0.000000000E+00
      8446, 1.802736757E-03, 1.002861348E-02, 0.000000000E+00, 4.649186688E-02, 4.587412119E-02,-7.531182279E-03, 0.000000000E+00
      8447,-4.820385714E-04, 1.002936200E-02, 0.000000000E+00, 1.360472847E-02, 1.358644764E-02, 6.845739609E-04, 0.000000000E+00
      8448,-1.502618128E-03, 1.002950364E-02, 0.000000000E+00, 4.877283343E-02, 4.819720083E-02, 7.447728449E-03, 0.000000000E+00
      8449, 3.052015033E-02, 1.003031860E-02, 0.000000000E+00, 5.305770579E-01, 5.275531703E-01,-5.643374633E-02, 0.000000000E+00
      8450,-5.788764638E-03, 1.003304302E-02, 0.000000000E+00, 4.721471040E-01, 4.198322137E-01, 2.159074784E-01, 0.000000000E+00
      8451,-1.762647134E-03, 1.003552684E-02, 0.000000000E+00, 6.564517661E-02, 6.459545835E-02, 1.166564184E-02, 0.000000000E+00
      8452, 2.064662303E-03, 1.003713685E-02, 0.000000000E+00, 5.817524715E-02, 5.720251226E-02,-1.056958126E-02, 0.000000000E+00
      8453, 2.701246440E-04, 1.003725647E-02, 0.000000000E+00, 1.264207204E-02, 1.263743020E-02,-3.047038864E-04, 0.000000000E+00
      8454,-2.309367274E-04, 1.003823323E-02, 0.000000000E+00, 1.327822945E-02, 1.327288400E-02, 3.382757982E-04, 0.000000000E+00
      8455, 3.090874273E-03, 1.003831949E-02, 0.000000000E+00, 1.011941898E-01, 9.810141859E-02,-2.477833505E-02, 0.000000000E+00
      8456, 7.749592022E-04, 1.003857292E-02, 0.000000000E+00, 1.964114006E-02, 1.958845570E-02,-1.416420915E-03, 0.000000000E+00
      8457,-7.400630265E-03, 1.003901900E-02, 0.000000000E+00, 6.043512383E-01, 5.244234385E-01, 3.002131712E-01, 0.000000000E+00
      8458,-3.620193372E-03, 1.003916180E-02, 0.000000000E+00, 2.256275431E-01, 2.124747688E-01, 7.589427154E-02, 0.000000000E+00
      8459, 2.868197533E-03, 1.004018987E-02, 0.000000000E+00, 9.285511839E-02, 9.024702173E-02,-2.182367631E-02, 0.000000000E+00
      8460, 5.929413185E-03, 1.004009690E-02, 0.000000000E+00, 2.049318350E-01, 1.924430570E-01,-7.027083006E-02, 0.000000000E+00
      8461, 1.956579296E-05, 1.004084961E-02, 0.000000000E+00, 1.295795335E-02, 1.295695421E-02, 8.179924031E-06, 0.000000000E+00
      8462,-7.354746499E-04, 1.004152650E-02, 0.000000000E+00, 2.278859683E-02, 2.272055970E-02, 1.736521943E-03, 0.000000000E+00
      8463,-2.024664745E-03, 1.004465425E-02, 0.000000000E+00, 8.592827096E-02, 8.414059103E-02, 1.740546127E-02, 0.000000000E+00
      8464, 1.030923073E-03, 1.004887293E-02, 0.000000000E+00, 2.796390676E-02, 2.783545293E-02,-2.654349182E-03, 0.000000000E+00
      8465, 2.331192451E-03, 1.005070312E-02, 0.000000000E+00, 7.397835977E-02, 7.250218553E-02,-1.467702487E-02, 0.000000000E+00
      8466, 1.094478482E-01, 1.005133083E-02, 0.000000000E+00, 8.083516717E-01, 8.083102730E-01,-8.119781117E-03, 0.000000000E+00
      8467,-9.908786335E-04, 1.005284881E-02, 0.000000000E+00, 3.408546833E-02, 3.390408798E-02, 3.485717384E-03, 0.000000000E+00
      8468, 8.350429311E-03, 1.005274245E-02, 0.000000000E+00, 2.619205656E-01, 2.451145303E-01,-9.202676876E-02, 0.000000000E+00
      8469,-3.767529666E-03, 1.005331739E-02, 0.000000000E+00, 2.528531460E-01, 2.372790939E-01, 8.734143735E-02, 0.000000000E+00
      8470, 5.227196462E-04, 1.005476173E-02, 0.000000000E+00, 2.017466233E-02, 2.015049376E-02,-9.552226502E-04, 0.000000000E+00
      8471,-4.833493512E-04, 1.005672698E-02, 0.000000000E+00, 2.226707486E-02, 2.223586419E-02, 1.146025725E-03, 0.000000000E+00
      8472, 4.676446950E-03, 1.005783719E-02, 0.000000000E+00, 1.643755581E-01, 1.559935834E-01,-5.175706108E-02, 0.000000000E+00
      8473,-2.291027794E-03, 1.005869753E-02, 0.000000000E+00, 1.134014578E-01, 1.104263083E-01, 2.576950427E-02, 0.000000000E+00
      8474,-2.829377868E-03, 1.005925148E-02, 0.000000000E+00, 1.585027578E-01, 1.524793727E-01, 4.325357697E-02, 0.000000000E+00
      8475, 1.289621316E-03, 1.005922453E-02, 0.000000000E+00, 3.740360408E-02, 3.714462859E-02,-4.369865082E-03, 0.000000000E+00
      8476,-6.693786864E-03, 1.006265112E-02, 0.000000000E+00, 5.652114732E-01, 4.953545252E-01, 2.720472478E-01, 0.000000000E+00
      8477, 1.158325572E-02, 1.006313114E-02, 0.000000000E+00, 3.282343981E-01, 3.119821846E-01,-1.015626156E-01, 0.000000000E+00
      8478,-1.248908299E-03, 1.006429295E-02, 0.000000000E+00, 4.787985892E-02, 4.748009546E-02, 6.145313589E-03, 0.000000000E+00
      8479, 2.708603874E-04, 1.006460805E-02, 0.000000000E+00, 2.069633712E-02, 2.068941513E-02,-4.704488611E-04, 0.000000000E+00
      8480,-6.641928375E-02, 1.006531934E-02, 0.000000000E+00, 9.925061902E-01, 9.925032133E-01, 2.396828325E-03, 0.000000000E+00
      8481,-2.315628531E-04, 1.006558634E-02, 0.000000000E+00, 2.173458671E-02, 2.172514855E-02, 5.801419298E-04, 0.000000000E+00
      8482, 1.962033952E-05, 1.006819348E-02, 0.000000000E+00, 2.121178767E-02, 2.121012693E-02, 4.035424373E-05, 0.000000000E+00
      8483, 1.550476851E-03, 1.007082358E-02, 0.000000000E+00, 4.806626680E-02, 4.760481861E-02,-6.617776207E-03, 0.000000000E+00
      8484, 7.774934063E-04, 1.007149277E-02, 0.000000000E+00, 2.875836425E-02, 2.868531866E-02,-2.016660937E-03, 0.000000000E+00
      8485, 4.412434533E-03, 1.007272184E-02, 0.000000000E+00, 1.528162475E-01, 1.452760642E-01,-4.736160557E-02, 0.000000000E+00
      8486,-7.378765726E-04, 1.007444842E-02, 0.000000000E+00, 3.334842140E-02, 3.324563328E-02, 2.583205027E-03, 0.000000000E+00
      8487,-1.509732439E-03, 1.007693983E-02, 0.000000000E+00, 6.459613108E-02, 6.382059189E-02, 9.949534344E-03, 0.000000000E+00
      8488, 2.479817079E-02, 1.007703226E-02, 0.000000000E+00, 4.858805380E-01, 4.807415732E-01,-7.000105065E-02, 0.000000000E+00
      8489,-2.950501732E-03, 1.008309584E-02, 0.000000000E+00, 1.766810630E-01, 1.693631721E-01, 5.028725656E-02, 0.000000000E+00
      8490, 8.893258994E-03, 1.008316055E-02, 0.000000000E+00, 2.729295766E-01, 2.558506110E-01,-9.473951761E-02, 0.000000000E+00
      8491, 1.812961288E-03, 1.008551311E-02, 0.000000000E+00, 6.011960645E-02, 5.936348903E-02,-9.474610452E-03, 0.000000000E+00
      8492,-1.480581987E-02, 1.008763066E-02, 0.000000000E+00, 7.866873130E-01, 7.528945453E-01, 2.264912071E-01, 0.000000000E+00
      8493, 5.244253467E-04, 1.008768436E-02, 0.000000000E+00, 2.953675067E-02, 2.950395666E-02,-1.343219635E-03, 0.000000000E+00
      8494, 1.034973867E-03, 1.008848035E-02, 0.000000000E+00, 3.852993485E-02, 3.836211184E-02,-3.560112681E-03, 0.000000000E+00
      8495,-4.849231859E-04, 1.008965448E-02, 0.000000000E+00, 3.258770978E-02, 3.253972322E-02, 1.721965570E-03, 0.000000000E+00
      8496,-5.104630668E-03, 1.009045611E-02, 0.000000000E+00, 4.028560527E-01, 3.645659416E-01, 1.713256005E-01, 0.000000000E+00
      8497,-1.772652512E-03, 1.009240310E-02, 0.000000000E+00, 8.468247898E-02, 8.330799641E-02, 1.516169275E-02, 0.000000000E+00
      8498,-9.947696395E-04, 1.009245110E-02, 0.000000000E+00, 4.692019768E-02, 4.666389557E-02, 4.862545984E-03, 0.000000000E+00
      8499,-4.647053436E-03, 1.009492732E-02, 0.000000000E+00, 3.529148775E-01, 3.230300815E-01, 1.420510674E-01, 0.000000000E+00
      8500, 2.717434785E-04, 1.009751916E-02, 0.000000000E+00, 3.029771307E-02, 3.028874433E-02,-6.366891973E-04, 0.000000000E+00
      8501,-2.323143535E-04, 1.009849954E-02, 0.000000000E+00, 3.181159603E-02, 3.179649771E-02, 8.962547186E-04, 0.000000000E+00
      8502, 1.968561982E-05, 1.010109558E-02, 0.000000000E+00, 3.104911392E-02, 3.104657155E-02, 1.079324793E-04, 0.000000000E+00
      8503,-6.907923567E-02, 1.010305741E-02, 0.000000000E+00, 9.936320375E-01, 9.936297472E-01, 2.088066108E-03, 0.000000000E+00
      8504, 5.183234294E-03, 1.010370831E-02, 0.000000000E+00, 1.854939593E-01, 1.753107740E-01,-6.048774571E-02, 0.000000000E+00
      8505, 2.078726830E-03, 1.010550405E-02, 0.000000000E+00, 7.549391091E-02, 7.431430911E-02,-1.325969213E-02, 0.000000000E+00
      8506, 2.612926439E-03, 1.010556008E-02, 0.000000000E+00, 9.597124064E-02, 9.378724870E-02,-2.032319800E-02, 0.000000000E+00
      8507, 1.295710388E-03, 1.010684374E-02, 0.000000000E+00, 4.962086108E-02, 4.929594257E-02,-5.636913497E-03, 0.000000000E+00
      8508, 7.805383885E-04, 1.011112593E-02, 0.000000000E+00, 3.961917442E-02, 3.952514941E-02,-2.682810833E-03, 0.000000000E+00
      8509,-1.254812904E-03, 1.011191230E-02, 0.000000000E+00, 6.342232088E-02, 6.288017667E-02, 8.237186784E-03, 0.000000000E+00
      8510,-2.038431698E-03, 1.011290647E-02, 0.000000000E+00, 1.105404722E-01, 1.082162899E-01, 2.250983133E-02, 0.000000000E+00
      8511,-7.407629493E-04, 1.011408410E-02, 0.000000000E+00, 4.591209850E-02, 4.576522847E-02, 3.625086585E-03, 0.000000000E+00
      8512, 6.610655481E-03, 1.011523409E-02, 0.000000000E+00, 2.252055596E-01, 2.110670078E-01,-7.833227590E-02, 0.000000000E+00
      8513,-6.423317332E-03, 1.011856533E-02, 0.000000000E+00, 5.404224461E-01, 4.760724128E-01, 2.556195297E-01, 0.000000000E+00
      8514, 5.503417366E-03, 1.012667309E-02, 0.000000000E+00, 2.046858138E-01, 1.936461729E-01,-6.616228325E-02, 0.000000000E+00
      8515, 5.264735940E-04, 1.012732029E-02, 0.000000000E+00, 4.068709854E-02, 4.064605941E-02,-1.758055317E-03, 0.000000000E+00
      8516, 1.559266201E-03, 1.012800286E-02, 0.000000000E+00, 6.214827630E-02, 6.158722284E-02,-8.297323825E-03, 0.000000000E+00
      8517,-4.868130404E-04, 1.012929635E-02, 0.000000000E+00, 4.486883604E-02, 4.479883113E-02, 2.444893236E-03, 0.000000000E+00
      8518,-3.394924166E-03, 1.013022625E-02, 0.000000000E+00, 2.234345773E-01, 2.116655176E-01, 7.154253222E-02, 0.000000000E+00
      8519, 2.782925174E-03, 1.013069874E-02, 0.000000000E+00, 1.067454195E-01, 1.041453994E-01,-2.337679354E-02, 0.000000000E+00
      8520, 1.105854877E-02, 1.013270855E-02, 0.000000000E+00, 3.137424547E-01, 2.969944254E-01,-1.007283565E-01, 0.000000000E+00
      8521, 1.480036734E-01, 1.013321768E-02, 0.000000000E+00, 8.519077816E-01, 8.518939021E-01,-4.789846902E-03, 0.000000000E+00
      8522,-1.518313574E-03, 1.013413055E-02, 0.000000000E+00, 8.333812755E-02, 8.231713753E-02, 1.296721568E-02, 0.000000000E+00
      8523, 1.039846378E-03, 1.013619660E-02, 0.000000000E+00, 5.110448096E-02, 5.089599855E-02,-4.567826386E-03, 0.000000000E+00
      8524, 2.728034773E-04, 1.013714111E-02, 0.000000000E+00, 4.173081778E-02, 4.172023138E-02,-7.907823183E-04, 0.000000000E+00
      8525,-2.332163313E-04, 1.013812420E-02, 0.000000000E+00, 4.380536807E-02, 4.378232418E-02, 1.312215959E-03, 0.000000000E+00
      8526,-9.994515109E-04, 1.014016108E-02, 0.000000000E+00, 6.216259953E-02, 6.181246187E-02, 6.543201315E-03, 0.000000000E+00
      8527, 1.976372292E-05, 1.014070694E-02, 0.000000000E+00, 4.276021859E-02, 4.275638834E-02, 2.296313786E-04, 0.000000000E+00
      8528,-2.575730337E-03, 1.014200356E-02, 0.000000000E+00, 1.539224886E-01, 1.490810306E-01, 3.826771485E-02, 0.000000000E+00
      8529,-5.356196661E-03, 1.014259098E-02, 0.000000000E+00, 4.486657705E-01, 4.045792763E-01, 1.938498626E-01, 0.000000000E+00
      8530, 3.503879605E-03, 1.014283761E-02, 0.000000000E+00, 1.299323487E-01, 1.253883966E-01,-3.399028732E-02, 0.000000000E+00
      8531,-4.445494783E-03, 1.015362281E-02, 0.000000000E+00, 3.334883438E-01, 3.072623354E-01, 1.295884709E-01, 0.000000000E+00
      8532, 2.354964418E-03, 1.015402512E-02, 0.000000000E+00, 9.699907005E-02, 9.523608177E-02,-1.837218516E-02, 0.000000000E+00
      8533, 1.825297619E-03, 1.015417752E-02, 0.000000000E+00, 7.766039482E-02, 7.674985009E-02,-1.181794539E-02, 0.000000000E+00
      8534, 7.841980204E-04, 1.015887262E-02, 0.000000000E+00, 5.254042436E-02, 5.242568014E-02,-3.408734576E-03, 0.000000000E+00
      8535,-3.506103854E-03, 1.016103647E-02, 0.000000000E+00, 2.526529761E-01, 2.387432098E-01, 8.264157770E-02, 0.000000000E+00
      8536,-1.784733032E-03, 1.016103893E-02, 0.000000000E+00, 1.096638134E-01, 1.078482718E-01, 1.983035660E-02, 0.000000000E+00
      8537,-7.442324368E-04, 1.016183377E-02, 0.000000000E+00, 6.083778160E-02, 6.063466912E-02, 4.910196930E-03, 0.000000000E+00
      8538,-3.301212496E-03, 1.016227906E-02, 0.000000000E+00, 2.225312159E-01, 2.115844539E-01, 6.890588124E-02, 0.000000000E+00
      8539, 1.303044020E-03, 1.016425681E-02, 0.000000000E+00, 6.414665268E-02, 6.375427003E-02,-7.041731429E-03, 0.000000000E+00
      8540, 4.119528458E-03, 1.016454839E-02, 0.000000000E+00, 1.616942701E-01, 1.549932468E-01,-4.598574357E-02, 0.000000000E+00
      8541, 2.091703521E-03, 1.016908655E-02, 0.000000000E+00, 9.708609263E-02, 9.569142458E-02,-1.636399091E-02, 0.000000000E+00
      8542,-1.261930494E-03, 1.016932533E-02, 0.000000000E+00, 8.183582268E-02, 8.111771424E-02, 1.076989665E-02, 0.000000000E+00
      8543, 3.707826119E-03, 1.016963777E-02, 0.000000000E+00, 1.461614001E-01, 1.408044259E-01,-3.912214661E-02, 0.000000000E+00
      8544, 4.334436703E-03, 1.017228767E-02, 0.000000000E+00, 1.708393485E-01, 1.634902924E-01,-4.948793645E-02, 0.000000000E+00
      8545, 7.567883413E-03, 1.017331904E-02, 0.000000000E+00, 2.570189513E-01, 2.411932074E-01,-8.852270332E-02, 0.000000000E+00
      8546, 5.289334921E-04, 1.017506928E-02, 0.000000000E+00, 5.395054041E-02, 5.390220870E-02,-2.186811430E-03, 0.000000000E+00
      8547,-4.890826184E-04, 1.017705252E-02, 0.000000000E+00, 5.946115675E-02, 5.936209330E-02, 3.354532778E-03, 0.000000000E+00
      8548,-2.646302781E-03, 1.017921257E-02, 0.000000000E+00, 1.812473180E-01, 1.750327327E-01, 4.700491738E-02, 0.000000000E+00
      8549, 2.740758880E-04, 1.018487289E-02, 0.000000000E+00, 5.532735289E-02, 5.531580803E-02,-9.122679143E-04, 0.000000000E+00
      8550,-2.342989095E-04, 1.018585942E-02, 0.000000000E+00, 5.805972532E-02, 5.802545159E-02, 1.860566748E-03, 0.000000000E+00
      8551, 1.985713350E-05, 1.018842622E-02, 0.000000000E+00, 5.668243907E-02, 5.667658932E-02, 4.311740709E-04, 0.000000000E+00
      8552, 1.045710083E-03, 1.019372732E-02, 0.000000000E+00, 6.604773299E-02, 6.579921339E-02,-5.665922001E-03, 0.000000000E+00
      8553, 1.569867089E-03, 1.019700574E-02, 0.000000000E+00, 7.906959565E-02, 7.840956418E-02,-1.015148162E-02, 0.000000000E+00
      8554,-1.005088025E-03, 1.019768410E-02, 0.000000000E+00, 8.022934298E-02, 7.976147803E-02, 8.595069771E-03, 0.000000000E+00
